Account ID,Account Name,Opp Status,Stage,Signal,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR
001Hr000028Zcki,"City Of Elsmere, KY",Open,Initial Interest,Top Funnel,Top of Funnel,Jason Ginsberg,3/26/2026,3/19/2026,
001cv00000AuYln,"City Of Ely, NV",Open,Meeting Booked,Top Funnel,Top of Funnel,Ali Cohen,6/10/2026,4/22/2026,
001Hr000028ZbtP,"City Of Enoch, UT",Closed Lost,,Lost,,Catherine Silvestri,2/12/2026,2/5/2026,
001Hr000028ZcF3,"City Of Ephrata, WA",Closed Lost,,Lost,,Harrison Peacock,10/3/2024,1/5/2025,
001Hr000028ZcF3,"City Of Ephrata, WA",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,5/11/2026,11/24/2025,
001Hr000028Zdjs,"City Of Erie, PA",Open,Proposal,Mid Funnel,Mid Funnel,Jason Ginsberg,1/27/2026,1/26/2026,145000
001Hr000028Zd43,"City Of Erlanger, KY",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,2/2/2026,2/2/2026,
001Hr000028ZcuA,"City Of Escanaba, MI",Closed Lost,,Lost,,Quinzel Perry,10/3/2024,1/5/2025,
001Hr000028ZcIr,City of Escondido,Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,,11/13/2025,
001Hr000028ZcZt,"City Of Espanola, NM",Closed Lost,,Lost,,Quinzel Perry,4/25/2025,4/17/2025,
001Hr000028ZcZt,"City Of Espanola, NM",Closed Lost,,Lost,,Alicia Gopal,1/30/2026,1/12/2026,
001Hr000028Zd1p,"City Of Essex Junction, VT",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,5/1/2026,
001Hr000028Zcw0,"City Of Eureka, CA",Closed Won,,Won,,Ryan Minter,10/31/2025,10/6/2025,88000
001cv00000AuX7Q,"City Of Eureka, KS",Closed Lost,,Lost,,Ryan Minter,10/21/2025,10/15/2025,
001Hr000028ZcrF,"City Of Eureka, MO",Closed Lost,,Lost,,Joe del Rosario,10/31/2024,1/5/2025,
001Hr000028ZbnO,"City Of Eustis, FL",Closed Won,,Won,,Asher Rosenfeld,2/27/2024,1/5/2025,5000
001Hr000028ZdM0,"City Of Everett, MA",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001Hr000028ZcxP,"City Of Excelsior Springs, MO",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028Zcwv,"City Of Exeter, CA",Open,Initial Interest,Top Funnel,Top of Funnel,Catherine Silvestri,,5/11/2026,
001Hr000028ZdZF,"City Of Fairborn, OH",Open,Initial Interest,Top Funnel,Top of Funnel,Mihir Shah,,5/15/2026,
001Hr000028ZcJ1,"City Of Fairburn, GA",Open,Initial Interest,Top Funnel,Top of Funnel,Hugh Bargeron,3/26/2026,3/24/2026,
001Hr000028Zd1f,"City Of Fairmont, WV",Closed Lost,,Lost,,Liam Shaw,10/14/2024,1/5/2025,20000
001Hr000028Zc0Y,"City Of Fair Oaks Ranch, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Emily Murnane,,9/5/2025,
001Hr000028ZdBQ,"City Of Fairview, TN",Closed Won,,Won,,Liam Shaw,5/29/2024,1/5/2025,22000
001Hr000028ZdQo,"City Of Fairview Park, OH",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028Zch7,"City Of Falcon Heights, MN",Closed Lost,,Lost,,Shane Lieberman,7/8/2024,1/5/2025,
001Hr000028Zcth,"City Of Fallon, NV",Open,Initial Interest,Top Funnel,Top of Funnel,Andy Blakely,10/28/2025,10/28/2025,
001Hr000028ZcdP,"City Of Falls Church, VA",Closed Lost,,Lost,,Quinzel Perry,1/30/2025,1/5/2025,43000
001Hr000028ZboC,"City Of Farmers Branch, TX",Closed Lost,,Lost,,Alicia Gopal,12/18/2025,12/3/2025,
001Hr000028ZboC,"City Of Farmers Branch, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,5/6/2026,4/29/2026,
001Hr000028ZcxA,"City Of Farmersville, CA",Closed Lost,,Lost,,Liam Shaw,9/27/2024,1/5/2025,
001Hr000028ZcxA,"City Of Farmersville, CA",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,12/19/2025,12/1/2025,
001Hr000028Zd5q,"City Of Farmington, MN",Closed Lost,,Lost,,Nick Martino,9/25/2025,9/23/2025,
001Hr000028ZcFW,"City Of Fate, TX",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001cv00000bAeBh,"City of Fayetteville, NC",Closed Lost,,Lost,,Nick Martino,5/29/2026,5/7/2026,
001Hr000028ZdOI,"City Of Fayetteville, TN",Open,Meeting Booked,Top Funnel,Top of Funnel,Granger West,5/30/2025,4/14/2025,
001Hr000028ZdOI,"City Of Fayetteville, TN",Open,Meeting Booked,Top Funnel,Top of Funnel,Sydney Ireland,6/8/2026,5/8/2026,
001Hr000028Zbmr,"City Of Federal Heights, CO",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001cv00000AuZnV,"City Of Fergus Falls, MN",Closed Lost,,Lost,,Shane Lieberman,6/25/2024,1/5/2025,39000
001Hr000028Zd9Q,"City Of Ferguson, MO",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001Hr000028ZdAJ,"City Of Ferndale, MI",Open,Meeting Booked,Top Funnel,Top of Funnel,Ali Cohen,9/4/2026,4/14/2026,
001Hr000028Zc8g,"City Of Ferndale, WA",Open,Initial Interest,Top Funnel,Top of Funnel,Catherine Silvestri,3/26/2026,3/12/2026,
001Hr000028Zc08,"City Of Fernley, NV",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,2/4/2026,10/30/2025,
001Hr000028Zce0,"City Of Festus, MO",Open,Initial Interest,Top Funnel,Top of Funnel,Ben Laddis,2/19/2026,1/22/2026,
001Hr000028ZcZ7,"City Of Fillmore, CA",Closed Lost,,Lost,,Leila Assil,8/4/2025,8/1/2025,
001Hr000028ZcZ7,"City Of Fillmore, CA",Closed Won,,Won,,Ali Cohen,12/1/2025,11/19/2025,25000
001Hr000028Zbt3,"City Of Fircrest, WA",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,1/23/2026,1/21/2026,
001Hr000028Zco2,"City Of Fitchburg, MA",Closed Lost,,Lost,,Leila Assil,1/27/2026,1/22/2026,
001Hr000028ZdU3,"City Of Flagstaff, AZ",Open,Meeting Booked,Top Funnel,Top of Funnel,Ali Cohen,7/22/2026,4/30/2026,
001cv00000B222Y,"City Of Flora, IL",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,2/18/2026,
001Hr000028ZdBy,"City Of Florence, AL",Open,Proposal,Mid Funnel,Mid Funnel,Sydney Ireland,4/20/2026,4/13/2026,77000
001cv00000AuYhs,"City Of Florence, CO",Closed Lost,,Lost,,Catherine Silvestri,3/12/2026,3/10/2026,
001Hr000028Zc7H,"City Of Florence, SC",Open,Initial Interest,Top Funnel,Top of Funnel,Catherine Silvestri,,4/28/2026,
001Hr000028ZbtQ,"City Of Floresville, TX",Open,Meeting Booked,Top Funnel,Top of Funnel,Lucy Nemerov,7/2/2026,3/5/2026,
001Hr000028ZdWT,"City Of Florissant, MO",Open,Proposal,Mid Funnel,Mid Funnel,Ben Laddis,4/17/2026,4/2/2026,105000
001Hr000028Zbqv,"City Of Forest Acres, SC",Closed Won,,Won,,Joe del Rosario,8/8/2025,7/25/2025,10000
001Hr000028Zbpd,"City Of Forest Hill, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Emily Murnane,,9/9/2025,
001cv00000AuZ9u,"City Of Forest Hills, TN",Closed Lost,,Lost,,Sydney Ireland,3/12/2026,3/10/2026,
001Hr000028ZcDb,"City Of Forest Park, GA",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001Hr000028Zda2,"City Of Forest Park, OH",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028ZcDk,"City Of Forney, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001Hr000028ZcDk,"City Of Forney, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Leila Assil,8/13/2025,8/8/2025,
001Hr000028Zd2V,"City Of Forrest City, AR",Closed Lost,,Lost,,Shane Lieberman,7/10/2024,1/5/2025,12000
001Hr000028Zd2V,"City Of Forrest City, AR",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,,11/14/2025,
001Hr000028ZdDh,"City Of Fort Dodge, IA",Open,Initial Interest,Top Funnel,Top of Funnel,Joe del Rosario,9/12/2024,1/5/2025,
001Hr000028Zbog,"City Of Fort Lupton, CO",Open,Initial Interest,Top Funnel,Top of Funnel,Catherine Silvestri,3/11/2026,3/3/2026,
001Hr000028Zc5a,"City Of Fort Meade, FL",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028Zc5a,"City Of Fort Meade, FL",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,,2/5/2026,
001Hr000028ZbuA,"City Of Fort Morgan, CO",Closed Lost,,Lost,,Leila Assil,,2/14/2025,
001Hr000028ZbuA,"City Of Fort Morgan, CO",Open,Proposal,Mid Funnel,Mid Funnel,Jenny Allison,9/25/2025,9/12/2025,20000
001Hr000028ZbpC,"City Of Fort Stockton, TX",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,9000
001Hr000028ZbpC,"City Of Fort Stockton, TX",Open,Proposal,Mid Funnel,Mid Funnel,Ryan Minter,2/27/2026,2/26/2026,20500
001Hr000028Zd7G,"City Of Fort Thomas, KY",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,,8/11/2025,
001Hr000028Zd7G,"City Of Fort Thomas, KY",Closed Lost,,Lost,,Sydney Ireland,1/20/2026,1/15/2026,
001Hr000028ZbrP,"City Of Fort Valley, GA",Closed Lost,,Lost,,Quinzel Perry,11/7/2024,1/5/2025,
001Hr000028Zdet,"City Of Framingham, MA",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,3/3/2026,2/25/2026,
001Hr000028Zd71,"City Of Frankfort, IN",Closed Lost,,Lost,,Quinzel Perry,9/11/2024,1/5/2025,
001Hr000028ZdGC,"City Of Frankfort, KY",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028ZcwC,"City Of Franklin, KY",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,,6/26/2025,
001Hr000028ZcCb,"City Of Franklin, NH",Open,Initial Interest,Top Funnel,Top of Funnel,Quinzel Perry,7/9/2025,6/5/2025,
001Hr000028Zdga,"City Of Franklin, TN",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,4/27/2026,4/17/2026,
001Hr000028ZcdU,"City Of Franklin, VA",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001Hr000028ZdcN,"City Of Franklin, WI",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001Hr000028ZdcN,"City Of Franklin, WI",Open,Initial Interest,Top Funnel,Top of Funnel,Nick Martino,11/21/2025,11/12/2025,
001Hr000028ZcT6,"City Of Fredericksburg, TX",Closed Lost,,Lost,,Emily Murnane,9/23/2025,9/5/2025,
001Hr000028Zbt6,"City Of Fredericksburg, VA",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,3/4/2026,2/11/2026,
001Hr000028ZcVi,"City Of Fremont, NE",Closed Lost,,Lost,,Quinzel Perry,10/25/2024,1/5/2025,
001Hr000028Zc6Z,"City Of Frostburg, MD",Open,Proposal,Mid Funnel,Mid Funnel,Nick Martino,1/15/2026,10/22/2025,22000
001Hr000028ZcDV,"City of Fullerton, CA",Open,Proposal,Mid Funnel,Mid Funnel,Ryan Minter,11/4/2025,10/27/2025,235000
001Hr000028ZboX,"City Of Fulshear, TX",Closed Won,,Won,,Asher Rosenfeld,,1/5/2025,15500
001cv00000B21pn,"City Of Fulton, KY",Closed Lost,,Lost,,Ryan Minter,7/18/2025,7/15/2025,
001Hr000028Zc6a,"City Of Fulton, NY",Closed Lost,,Lost,,Granger West,11/13/2024,1/5/2025,
001Hr000028Zcp4,"City Of Fultondale, AL",Open,Proposal,Mid Funnel,Mid Funnel,Emily Murnane,1/20/2026,1/8/2026,26000
001Hr000028Zd6F,"City Of Gadsden, AL",Closed Won,,Won,,Asher Rosenfeld,4/3/2024,1/5/2025,39000
001Hr000028ZcPi,"City Of Gaffney, SC",Closed Lost,,Lost,,Shane Lieberman,9/11/2024,1/5/2025,
001Hr000028ZcPi,"City Of Gaffney, SC",Closed Lost,,Lost,,Joe del Rosario,8/6/2025,7/31/2025,25000
001Hr000028Zcdj,"City Of Galax, VA",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,2/27/2026,2/25/2026,
001Hr000028ZdJd,"City Of Galion, OH",Closed Lost,,Lost,,Granger West,10/29/2024,1/5/2025,
001Hr000028ZdJd,"City Of Galion, OH",Closed Lost,,Lost,,Emily Murnane,9/22/2025,9/18/2025,11000
001Hr000028Zd24,"City Of Gallatin, TN",Open,Initial Interest,Top Funnel,Top of Funnel,Granger West,,4/16/2025,
001Hr000028ZdEG,"City Of Galt, CA",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,4/13/2026,1/9/2026,
001Hr000028ZdWJ,"City Of Galveston, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Granger West,,2/24/2025,
001Hr000028ZcMZ,"City Of Garden City, GA",Closed Won,,Won,,,1/31/2025,1/31/2025,21000
001cv00000AuZiC,"City Of Garden City, ID",Open,Proposal,Mid Funnel,Mid Funnel,Ali Cohen,11/19/2025,11/10/2025,29000
001Hr000028Zd6v,"City Of Gardendale, AL",Open,Meeting Booked,Top Funnel,Top of Funnel,Maia Golub,6/1/2026,6/1/2026,
001Hr000028ZciH,"City Of Gardner, MA",Closed Lost,,Lost,,Jenny Allison,10/6/2025,9/29/2025,66000
001Hr000028ZcP2,"City Of Garrett, IN",Closed Lost,,Lost,,Liam Shaw,4/11/2024,1/5/2025,
001Hr000028ZcP2,"City Of Garrett, IN",Open,Meeting Booked,Top Funnel,Top of Funnel,Quinzel Perry,7/31/2025,7/29/2025,
001cv00000AuWpq,"City Of Gassville, AR",Closed Lost,,Lost,,Ryan Minter,7/17/2025,7/7/2025,
001Hr000028ZdYb,"City Of Gatesville, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Leila Assil,,1/9/2025,
001Hr000028Zz2B,"City Of Gatlinburg, TN",Closed Lost,,Lost,,Leila Assil,8/27/2025,4/14/2025,
001Hr000028Zz2B,"City Of Gatlinburg, TN",Open,Demo,Mid Funnel,Mid Funnel,Sydney Ireland,4/15/2026,4/14/2026,
001Hr000028Zcqh,"City Of Geneva, IL",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001Hr000028ZdHa,"City Of Georgetown, KY",Closed Lost,,Lost,,Liam Shaw,5/14/2024,1/5/2025,
001Hr000028ZdHa,"City Of Georgetown, KY",Closed Lost,,Lost,,Leila Assil,,2/20/2025,
001Hr000028ZdHa,"City Of Georgetown, KY",Open,Verbal,Mid Funnel,Mid Funnel,Sydney Ireland,5/19/2026,5/11/2026,17500
001Hr000028ZcVQ,"City Of Georgetown, SC",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028ZcVQ,"City Of Georgetown, SC",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,12/8/2025,11/17/2025,
001Hr000028ZbuZ,"City of Georgetown, TX",Closed Lost,,Lost,,Ryan Minter,11/12/2025,10/30/2025,28000
001Hr000028ZccQ,"City Of Gering, NE",Closed Lost,,Lost,,Quinzel Perry,9/6/2024,1/5/2025,
001Hr000028ZccQ,"City Of Gering, NE",Closed Lost,,Lost,,Ryan Minter,1/26/2026,9/9/2025,
001Hr000028ZdYx,"City Of Germantown, TN",Closed Lost,,Lost,,Leila Assil,10/2/2024,1/5/2025,
001Hr000028ZdYx,"City Of Germantown, TN",Closed Lost,,Lost,,Leila Assil,2/5/2025,1/24/2025,
001Hr000028Zca2,"City Of Giddings, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Emily Murnane,,9/17/2025,
001Hr000028ZbzC,"City Of Gig Harbor, WA",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001Hr000028Zdba,"City Of Gillette, WY",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001Hr000028Zdba,"City Of Gillette, WY",Open,Initial Interest,Top Funnel,Top of Funnel,Catherine Silvestri,5/19/2026,5/12/2026,
001Hr000028ZcIE,"City Of Gilmer, TX",Closed Lost,,Lost,,Shane Lieberman,7/29/2024,1/5/2025,
001Hr000028ZcIE,"City Of Gilmer, TX",Closed Won,,Won,,Leila Assil,9/5/2025,9/4/2025,8000
001Hr000028ZcAN,"City Of Gilroy, CA",Closed Lost,,Lost,,Catherine Silvestri,6/1/2026,5/28/2026,
001Hr000028ZdSC,"City Of Girard, OH",Closed Lost,,Lost,,Joe del Rosario,6/24/2025,6/24/2025,16000
001Hr000028Zbzm,"City Of Gladewater, TX",Open,Meeting Booked,Top Funnel,Top of Funnel,Emily Murnane,9/4/2025,9/3/2025,
001cv00000AuZTz,"City Of Gladstone, MI",Open,Meeting Booked,Top Funnel,Top of Funnel,Nick Martino,6/23/2026,5/18/2026,
001Hr000028Zd5s,"City Of Glasgow, KY",Open,Demo,Mid Funnel,Mid Funnel,Ryan Minter,9/11/2025,8/26/2025,
001Hr000028Zc7S,"City of Glendale, CA",Open,Initial Interest,Top Funnel,Top of Funnel,Emily Murnane,,10/22/2025,
001Hr000028ZbrR,"City Of Glendale, CO",Closed Lost,,Lost,,Jenny Allison,10/2/2025,9/29/2025,18000
001Hr000028ZcOr,"City Of Glenn Heights, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,,10/22/2025,
001Hr000028ZdJe,"City Of Glenpool, OK",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,12/2/2025,11/24/2025,
001Hr000028ZdJe,"City Of Glenpool, OK",Open,Initial Interest,Top Funnel,Top of Funnel,Lucy Nemerov,,4/13/2026,
001Hr000028Zbz5,"City Of Glenwood Springs, CO",Open,Meeting Booked,Top Funnel,Top of Funnel,Catherine Silvestri,6/10/2026,4/2/2026,
001Hr000028Zd4W,"City Of Gloversville, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Ben Laddis,,3/4/2026,
001Hr000028ZbdY,"City Of Goldsboro, NC",Open,Initial Interest,Top Funnel,Top of Funnel,Jenny Allison,,11/3/2025,
001Hr000028Zcse,"City Of Gonzales, CA",Open,Initial Interest,Top Funnel,Top of Funnel,Catherine Silvestri,,2/2/2026,
001Hr000028Zchd,"City Of Gonzales, LA",Closed Won,,Won,,Asher Rosenfeld,7/9/2024,1/5/2025,30000
001cv00000AuYyO,"City Of Goodland, KS",Open,Meeting Booked,Top Funnel,Top of Funnel,Ryan Minter,10/30/2025,9/25/2025,
001Hr000028ZdEc,"City Of Goodlettsville, TN",Closed Lost,,Lost,,Sydney Ireland,2/13/2026,2/9/2026,
001Hr000028ZcVB,"City Of Goose Creek, SC",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001Hr000028ZcVB,"City Of Goose Creek, SC",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,1/14/2026,12/11/2025,
001Hr000028ZcVB,"City Of Goose Creek, SC",Open,Initial Interest,Top Funnel,Top of Funnel,Catherine Silvestri,,4/28/2026,
001Hr000028ZcOu,"City Of Graham, TX",Closed Lost,,Lost,,Shane Lieberman,12/22/2023,1/5/2025,
001Hr000028Zcye,"City Of Grain Valley, MO",Open,Initial Interest,Top Funnel,Top of Funnel,Ben Laddis,,1/29/2026,
001Hr000028ZcQd,"City Of Grambling, LA",Closed Lost,,Lost,,Liam Shaw,5/30/2024,1/5/2025,
001Hr000028ZdOC,"City Of Grand Forks, ND",Open,Initial Interest,Top Funnel,Top of Funnel,,1/8/2025,1/5/2025,
001Hr000028Zcxa,"City Of Grand Haven, MI",Closed Lost,,Lost,,Quinzel Perry,9/16/2024,1/5/2025,
001Hr000028Zcxa,"City Of Grand Haven, MI",Closed Lost,,Lost,,Ali Cohen,1/22/2026,1/12/2026,
001Hr000028Zcgm,"City Of Grand Rapids, MN",Open,Proposal,Mid Funnel,Mid Funnel,Nick Martino,10/30/2025,10/24/2025,35000
001Hr000028Zd2o,"City Of Grand Terrace, CA",Open,Proposal,Mid Funnel,Mid Funnel,Ryan Minter,12/11/2025,6/6/2025,41000
001Hr000028Zd8t,"City Of Grandview, MO",Closed Lost,,Lost,,Ben Laddis,2/26/2026,2/19/2026,50000
001Hr000028ZcFw,"City Of Grandview, WA",Open,Initial Interest,Top Funnel,Top of Funnel,Catherine Silvestri,4/8/2026,3/24/2026,
001cv00000B221g,"City Of Granite Falls, WA",Closed Lost,,Lost,,Alicia Gopal,11/7/2025,11/4/2025,16000
001Hr000028Zc1t,"City Of Granite Shoals, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,3/3/2026,2/5/2026,
001Hr000028Zcuf,"City Of Grants, NM",Closed Won,,Won,,Liam Shaw,10/30/2024,1/5/2025,18000
001Hr000028Zd2y,"City Of Grass Valley, CA",Open,Meeting Booked,Top Funnel,Top of Funnel,Lucy Nemerov,6/2/2026,6/1/2026,
001Hr000028ZcDB,"City Of Great Falls, MT",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001cv00000bBWEk,"City of Green Bay, WI",Open,Demo,Mid Funnel,Mid Funnel,Nick Martino,5/29/2026,5/15/2026,
001Hr000028ZdDm,"City Of Greenbelt, MD",Open,Initial Interest,Top Funnel,Top of Funnel,Granger West,,9/17/2025,
001Hr000028ZcgF,"City Of Greenbrier, AR",Closed Lost,,Lost,,Shane Lieberman,6/13/2024,1/5/2025,15000
001Hr000028ZbxS,"City Of Greencastle, IN",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,3/5/2026,4/9/2025,
001Hr000028ZcWf,"City Of Green Cove Springs, FL",Closed Lost,,Lost,,Ryan Minter,4/29/2026,4/27/2026,
001Hr000028Zd9V,"City Of Greenfield, CA",Closed Lost,,Lost,,Catherine Silvestri,2/9/2026,2/2/2026,
001Hr000028ZdWt,"City Of Green River, WY",Open,Initial Interest,Top Funnel,Top of Funnel,,,1/9/2025,
001Hr000028ZdX4,"City Of Greenville, OH",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001Hr000028Zd5a,"City Of Greenville, SC",Closed Lost,,Lost,,Granger West,4/15/2025,4/14/2025,
001Hr000028Zd5a,"City Of Greenville, SC",Open,Initial Interest,Top Funnel,Top of Funnel,Catherine Silvestri,,4/28/2026,
001Hr000028ZbyM,"City Of Greenville, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,10/23/2025,
001Hr000028Zcu8,"City Of Greenwood, AR",Closed Lost,,Lost,,Ryan Minter,7/14/2025,7/10/2025,15000
001Hr000028ZcQJ,"City Of Greenwood, MO",Closed Won,,Won,,Joe del Rosario,4/14/2025,3/10/2025,10500
001Hr000028Zd3o,"City Of Greenwood, MS",Open,Proposal,Mid Funnel,Mid Funnel,Ryan Minter,9/23/2025,8/6/2025,22000
001Hr000028Zbzo,"City Of Greenwood Village, CO",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001Hr000028ZcXC,"City Of Greer, SC",Closed Lost,,Lost,,Alicia Gopal,6/4/2026,4/30/2026,
001Hr000028ZbWo,"City Of Gretna, NE",Open,Proposal,Mid Funnel,Mid Funnel,Ben Laddis,5/6/2026,1/5/2025,
001Hr000028Zcti,"City Of Grimes, IA",Closed Lost,,Lost,,Joe del Rosario,9/10/2024,1/5/2025,
001Hr000028Zcti,"City Of Grimes, IA",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001Hr000028Zcsu,"City Of Groton, CT",Closed Lost,,Lost,,Jenny Allison,10/17/2025,10/15/2025,
001Hr000028Zcsu,"City Of Groton, CT",Closed Lost,,Lost,,Alicia Gopal,3/27/2026,3/20/2026,
001Hr000028Zct2,"City Of Grove, OK",Closed Lost,,Lost,,Liam Shaw,8/9/2024,1/5/2025,
001Hr000028ZdXo,"City Of Grove City, OH",Closed Won,,Won,,Emily Murnane,12/16/2025,11/25/2025,60000
001Hr000028Zc5Y,"City Of Groves, TX",Closed Lost,,Lost,,Shane Lieberman,7/22/2024,1/5/2025,35000
001Hr000028Zc5Y,"City Of Groves, TX",Closed Won,,Won,,Leila Assil,4/23/2025,4/22/2025,25000
001Hr000028ZcNd,"City Of Gulf Breeze, FL",Open,Initial Interest,Top Funnel,Top of Funnel,Jenny Allison,,10/26/2025,
001Hr000028Zd59,"City Of Gulf Shores, AL",Open,Demo,Mid Funnel,Mid Funnel,Emily Murnane,11/12/2025,10/22/2025,
001Hr000028ZcXW,"City of Gun Barrel City, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Emily Murnane,,9/15/2025,
001Hr000028ZcZc,"City Of Gunnison, CO",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,45000
001Hr000028ZcZc,"City Of Gunnison, CO",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028ZcZc,"City Of Gunnison, CO",Open,Initial Interest,Top Funnel,Top of Funnel,Catherine Silvestri,,4/30/2026,
001cv00000AuYLF,"City Of Gunnison, UT",Closed Lost,,Lost,,Catherine Silvestri,5/14/2026,5/4/2026,
001Hr000028Zce5,"City Of Guntersville, AL",Closed Lost,,Lost,,Shane Lieberman,4/2/2024,1/5/2025,28000
001Hr000028Zce5,"City Of Guntersville, AL",Open,Sales Qualified,Mid Funnel,Mid Funnel,Ryan Minter,5/20/2026,5/12/2026,
001Hr000028Zc1B,"City Of Hailey, ID",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028ZcWi,"City Of Haines City, FL",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001Hr000028Zbu5,"City Of Haltom City, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Leila Assil,,2/21/2025,
001cv00000AuXlI,"City Of Hamilton, TX",Open,Meeting Booked,Top Funnel,Top of Funnel,Lucy Nemerov,6/10/2026,4/22/2026,
001Hr000028ZboF,"City Of Hampton, GA",Closed Won,,Won,,Asher Rosenfeld,,1/5/2025,15000
001Hr000028ZcIZ,"City Of Hanahan, SC",Open,Initial Interest,Top Funnel,Top of Funnel,Granger West,,1/8/2025,
001Hr000028Zbzg,"City Of Hardeeville, SC",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028Zbzg,"City Of Hardeeville, SC",Closed Lost,,Lost,,Joe del Rosario,5/27/2025,5/14/2025,
001Hr000028ZbuK,"City Of Harker Heights, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Emily Murnane,,9/5/2025,
001cv00000AuZAy,"City Of Harriman, TN",Open,Sales Qualified,Mid Funnel,Mid Funnel,Sydney Ireland,6/2/2026,6/2/2026,
001Hr000028ZdPL,"City Of Harrisburg, PA",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,,12/8/2025,
001Hr000028Zcoz,"City Of Harrisburg, SD",Open,Sales Qualified,Mid Funnel,Mid Funnel,Ben Laddis,4/15/2026,4/7/2026,
001Hr000028Zcw3,"City Of Harrisonville, MO",Closed Lost,,Lost,,Shane Lieberman,4/29/2024,1/5/2025,27000
